nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_6_189,MX,0.6666
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_6_190,MX,0.9966
SocialBehavioralAutism_5_89,SB,MixedASDwithDelay_4_64,MX,0.9259
SocialBehavioralAutism_5_89,SB,MixedASDwithDelay_4_73,MX,0.8419
SocialBehavioralAutism_5_89,SB,MixedASDwithDelay_5_88,MX,0.988
SocialBehavioralAutism_5_89,SB,MixedASDwithDelay_5_130,MX,0.9794
SocialBehavioralAutism_5_89,SB,MixedASDwithDelay_5_139,MX,0.9863
SocialBehavioralAutism_5_96,SB,MixedASDwithDelay_5_87,MX,0.9
SocialBehavioralAutism_5_96,SB,MixedASDwithDelay_5_102,MX,0.9931
SocialBehavioralAutism_5_96,SB,MixedASDwithDelay_5_144,MX,0.9779
SocialBehavioralAutism_5_96,SB,MixedASDwithDelay_6_229,MX,0.9779
SocialBehavioralAutism_5_97,SB,MixedASDwithDelay_5_108,MX,0.9862
SocialBehavioralAutism_5_97,SB,MixedASDwithDelay_5_143,MX,0.7069
SocialBehavioralAutism_5_97,SB,MixedASDwithDelay_6_189,MX,0.965
SocialBehavioralAutism_5_97,SB,MixedASDwithDelay_6_198,MX,0.989
SocialBehavioralAutism_5_98,SB,MixedASDwithDelay_6_209,MX,0.9977
SocialBehavioralAutism_5_100,SB,MixedASDwithDelay_5_129,MX,0.9914
SocialBehavioralAutism_5_100,SB,MixedASDwithDelay_5_139,MX,0.736
SocialBehavioralAutism_5_100,SB,MixedASDwithDelay_5_155,MX,0.9632
SocialBehavioralAutism_5_100,SB,MixedASDwithDelay_6_217,MX,0.9584
SocialBehavioralAutism_5_101,SB,MixedASDwithDelay_2_6,MX,0.9923
SocialBehavioralAutism_5_101,SB,MixedASDwithDelay_4_73,MX,0.9893
SocialBehavioralAutism_5_101,SB,MixedASDwithDelay_5_135,MX,0.9938
SocialBehavioralAutism_5_103,SB,MixedASDwithDelay_4_44,MX,0.9921
SocialBehavioralAutism_5_115,SB,MixedASDwithDelay_2_13,MX,0.9795
SocialBehavioralAutism_5_115,SB,MixedASDwithDelay_5_87,MX,0.9839
SocialBehavioralAutism_5_115,SB,MixedASDwithDelay_6_229,MX,0.9109
SocialBehavioralAutism_5_116,SB,MixedASDwithDelay_4_51,MX,0.9934
SocialBehavioralAutism_5_119,SB,MixedASDwithDelay_3_25,MX,0.9665
SocialBehavioralAutism_5_119,SB,MixedASDwithDelay_3_31,MX,0.9953
SocialBehavioralAutism_5_119,SB,MixedASDwithDelay_4_41,MX,0.9673
SocialBehavioralAutism_5_119,SB,MixedASDwithDelay_4_75,MX,0.8572
SocialBehavioralAutism_5_120,SB,MixedASDwithDelay_5_141,MX,0.9396
SocialBehavioralAutism_5_120,SB,MixedASDwithDelay_6_232,MX,0.9772
SocialBehavioralAutism_5_122,SB,MixedASDwithDelay_6_174,MX,0.5666
SocialBehavioralAutism_5_122,SB,MixedASDwithDelay_6_217,MX,0.9044
SocialBehavioralAutism_5_123,SB,MixedASDwithDelay_5_110,MX,0.9727
SocialBehavioralAutism_5_123,SB,MixedASDwithDelay_5_141,MX,0.9976
SocialBehavioralAutism_5_123,SB,MixedASDwithDelay_6_231,MX,0.5747
SocialBehavioralAutism_5_123,SB,MixedASDwithDelay_6_232,MX,0.6562
